index,element,moment_muB
0,H,-0.0000
1,H,0.0000
2,H,-0.0000
3,H,-0.0000
4,H,-0.0000
5,H,0.0000
6,C,0.0000
7,C,-0.0000
8,C,0.0000
9,C,0.0000
10,N,-0.0000
11,N,0.0000
