index,element,moment_muB
0,Co,0.0000
1,Co,0.0000
2,Co,0.0000
3,Co,0.0000
4,H,-0.0000
5,H,-0.0000
6,H,-0.0000
7,H,-0.0000
8,O,-0.0000
9,O,-0.0000
10,O,-0.0000
11,O,-0.0000
12,O,-0.0000
13,O,-0.0000
14,O,-0.0000
15,O,-0.0000
